ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
159766.SZ,富国中证旅游主题ETF,旅游ETF,富国中证旅游主题交易型开放式指数证券投资基金,930633.CSI,中证旅游主题指数,20210715,20210723,L,SZ,富国基金,中国银行股份有限公司,0.5,纯境内
159767.SZ,兴银国证新能源车电池ETF,电池龙头ETF,兴银国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20210806,20210823,L,SZ,兴银基金,上海浦东发展银行股份有限公司,0.5,纯境内
159768.SZ,房地产ETF,房地产ETF,银华中证内地地产主题交易型开放式指数证券投资基金,000948.CSI,中证内地地产主题指数,20220127,20220216,L,SZ,银华基金,中国建设银行股份有限公司,0.5,纯境内
159769.SZ,消费电子龙头ETF,消费电子龙头ETF,银华中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20220218,20220303,D,SZ,银华基金,招商银行股份有限公司,0.5,纯境内
159770.SZ,天弘中证机器人ETF,机器人ETF,天弘中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20211026,20211108,L,SZ,天弘基金,国泰海通证券股份有限公司,0.5,纯境内
159773.SZ,创业板科技ETF,创业板科技ETF,华泰柏瑞创业板科技交易型开放式指数证券投资基金,399276.SZ,创业板科技指数,20210923,20211008,L,SZ,华泰柏瑞基金,招商银行股份有限公司,0.5,纯境内
159775.SZ,建信国证新能源车电池ETF,电池ETF基金,建信国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20220107,20220124,L,SZ,建信基金,中信证券股份有限公司,0.5,纯境内
159776.SZ,港股通医药ETF,港股通医药ETF,银华中证港股通医药卫生综合交易型开放式指数证券投资基金,930965.CSI,中证港股通医药卫生综合指数,20220307,20220325,L,SZ,银华基金,招商银行股份有限公司,0.5,纯境内
159777.SZ,国联安创科技ETF,创科技ETF,国联安创业板科技交易型开放式指数证券投资基金,399276.SZ,创业板科技指数,20210927,20211018,L,SZ,国联安基金,中国银河证券股份有限公司,0.5,纯境内
159778.SZ,工业互联ETF,工业互联ETF,鹏华中证工业互联网主题交易型开放式指数证券投资基金,931495.CSI,中证工业互联网主题指数,20220125,20220217,L,SZ,鹏华基金,中信证券股份有限公司,0.5,纯境内
159779.SZ,招商中证消费电子主题ETF,消费电子50ETF,招商中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20211118,20211126,L,SZ,招商基金,中信建投证券股份有限公司,0.5,纯境内
159780.SZ,南方中证科创创业50ETF,双创ETF,南方中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210624,20210705,L,SZ,南方基金,招商银行股份有限公司,0.5,纯境内
159781.SZ,易方达中证科创创业50ETF,科创创业ETF,易方达中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210628,20210705,L,SZ,易方达基金,中国工商银行股份有限公司,0.15,纯境内
159782.SZ,双创50,双创50ETF,银华中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210629,20210707,L,SZ,银华基金,招商银行股份有限公司,0.5,纯境内
159783.SZ,华夏中证科创创业50ETF,科创创业50ETF,华夏中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210624,20210705,L,SZ,华夏基金,中国银行股份有限公司,0.15,纯境内
159786.SZ,VRETF,VRETF,银华中证虚拟现实主题交易型开放式指数证券投资基金,930821.CSI,中证虚拟现实主题指数,20210729,20210806,L,SZ,银华基金,招商银行股份有限公司,0.5,纯境内
159787.SZ,易方达中证全指建筑材料ETF,建材ETF易方达,易方达中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,20220304,20220315,L,SZ,易方达基金,中国建设银行股份有限公司,0.15,纯境内
159788.SZ,易方达中证港股通中国100ETF,港股通100ETF,易方达中证港股通中国100交易型开放式指数证券投资基金,930957.CSI,中证港股通中国100指数,20220222,20220302,L,SZ,易方达基金,招商银行股份有限公司,0.15,纯境内
159789.SZ,建信中证饮料主题ETF,建信中证饮料主题ETF,建信中证饮料主题交易型开放式指数证券投资基金,H30205.CSI,中证饮料主题指数,20211125,20211220,D,SZ,建信基金,中国国际金融股份有限公司,0.5,纯境内
159790.SZ,华夏中证内地低碳经济主题ETF,碳中和ETF,华夏中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210730,20210806,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
159791.SZ,华夏沪深300ESG基准ETF,300ESGETF,华夏沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20220224,20220308,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
159792.SZ,富国中证港股通互联网ETF,港股通互联网ETF,富国中证港股通互联网交易型开放式指数证券投资基金,931637.CSI,中证港股通互联网指数,20210915,20210928,L,SZ,富国基金,中国银行股份有限公司,0.5,纯境内
159793.SZ,平安中证沪港深线上消费主题ETF,线上消费ETF基金,平安中证沪港深线上消费主题交易型开放式指数证券投资基金,931481.CSI,中证沪港深线上消费主题指数,20211109,20211124,L,SZ,平安基金,中国农业银行股份有限公司,0.5,纯境内
159795.SZ,汇添富中证智能汽车主题ETF,智能汽车ETF基金,汇添富中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20220127,20220214,L,SZ,汇添富基金,平安银行股份有限公司,0.15,纯境内
159796.SZ,汇添富中证电池主题ETF,电池50ETF,汇添富中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20220303,20220314,L,SZ,汇添富基金,中国银行股份有限公司,0.15,纯境内
159797.SZ,汇添富中证全指医疗器械ETF,医疗器械ETF基金,汇添富中证全指医疗器械交易型开放式指数证券投资基金,H30217.CSI,中证全指医疗器械指数,20220428,20220516,L,SZ,汇添富基金,中国农业银行股份有限公司,0.15,纯境内
159798.SZ,易方达中证消费50ETF,消费ETF易方达,易方达中证消费50交易型开放式指数证券投资基金,931139.CSI,中证消费50指数,20220428,20220511,L,SZ,易方达基金,中国建设银行股份有限公司,0.5,纯境内
159799.SZ,平安中证港股通消费ETF,平安中证港股通消费ETF,平安中证港股通消费主题交易型开放式指数证券投资基金,931454.CSI,中证港股通消费主题指数,,,P,SZ,平安基金,中信证券股份有限公司,,纯境内
159800.SZ,鹏华中证800ETF,中证800ETF,鹏华中证800交易型开放式指数证券投资基金,000906.SH,中证800指数,20240627,20240712,L,SZ,鹏华基金,华泰证券股份有限公司,0.5,纯境内
159801.SZ,广发国证半导体芯片ETF,芯片ETF龙头,广发国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200120,20200218,L,SZ,广发基金,中国工商银行股份有限公司,0.5,纯境内
159802.SZ,广发中证800ETF,广发中证800ETF,广发中证800交易型开放式指数证券投资基金,000906.SH,中证800指数,20200413,20200515,D,SZ,广发基金,中国工商银行股份有限公司,0.15,纯境内
159803.SZ,易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能交易型开放式指数证券投资基金,931127.CSI,中证浙江新动能指数,20200427,20200526,D,SZ,易方达基金,中国工商银行股份有限公司,0.5,QDII
159804.SZ,国寿安保创精选88ETF,创中盘88ETF,国寿安保国证创业板中盘精选88交易型开放式指数证券投资基金,399291.SZ,国证创业板中盘精选88指数,20200304,20200331,L,SZ,国寿安保基金,中信证券股份有限公司,0.3,纯境内
159805.SZ,传媒ETF,传媒ETF,鹏华中证传媒交易型开放式指数证券投资基金,399971.SZ,中证传媒指数,20200306,20200417,L,SZ,鹏华基金,中国建设银行股份有限公司,0.5,纯境内
159806.SZ,国泰中证新能源汽车ETF,新能源车ETF,国泰中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20200310,20200320,L,SZ,国泰基金,上海浦东发展银行股份有限公司,0.5,纯境内
159807.SZ,易方达中证科技50ETF,科技ETF,易方达中证科技50交易型开放式指数证券投资基金,931380.CSI,中证科技50指数,20200316,20200330,L,SZ,易方达基金,中国银行股份有限公司,0.15,纯境内
159808.SZ,融通创业板ETF,创100ETF融通,融通创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200805,20200904,L,SZ,融通基金,中国建设银行股份有限公司,0.3,纯境内
159809.SZ,博时大湾区ETF,博时大湾区ETF,博时恒生沪深港通大湾区综合交易型开放式指数证券投资基金,HSBBAC.HI,恒生沪深港通大湾区综合指数,20200430,20200521,D,SZ,博时基金,招商银行股份有限公司,0.15,纯境内
159810.SZ,浦银安盛创业板ETF,创业板ETF浦银,浦银安盛创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200612,20200710,L,SZ,浦银安盛基金,中国工商银行股份有限公司,0.15,纯境内
159811.SZ,博时5G50ETF,5G50ETF,博时中证5G产业50交易型开放式指数证券投资基金,931406.CSI,中证5G产业50指数,20200327,20200422,L,SZ,博时基金,中信建投证券股份有限公司,0.45,纯境内
159812.SZ,前海开源黄金ETF,黄金基金ETF,前海开源黄金交易型开放式证券投资基金,Au99.99.SGE,黄金9999,20200429,20200529,L,SZ,前海开源基金,中国建设银行股份有限公司,0.5,纯境内
159813.SZ,芯片,半导体ETF,鹏华国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200417,20200525,L,SZ,鹏华基金,申万宏源证券有限公司,0.5,纯境内
159814.SZ,西部利得创业板大盘ETF,创业大盘ETF,西部利得创业板大盘交易型开放式指数证券投资基金,399293.SZ,创业板大盘指数,20200619,20200717,L,SZ,西部利得基金,中国农业银行股份有限公司,0.5,纯境内
159815.SZ,招商中证浙江100ETF,招商中证浙江100ETF,招商中证浙江100交易型开放式指数证券投资基金,931163.CSI,中证浙江100指数,20200803,20200818,D,SZ,招商基金,浙商银行股份有限公司,0.3,纯境内
159816.SZ,0-4地债,0-4地债ETF,鹏华中证0-4年期地方政府债交易型开放式指数证券投资基金,931161.CSI,中证0-4年期地方政府债指数,20200730,20200904,L,SZ,鹏华基金,兴业银行股份有限公司,0.15,纯境内
159819.SZ,易方达中证人工智能主题ETF,人工智能ETF,易方达中证人工智能主题交易型开放式指数证券投资基金,930713.CSI,中证人工智能主题指数,20200727,20200923,L,SZ,易方达基金,中国工商银行股份有限公司,0.15,纯境内
159820.SZ,天弘中证500ETF,中证500ETF天弘,天弘中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20200807,20200824,L,SZ,天弘基金,国泰海通证券股份有限公司,0.5,纯境内
159821.SZ,BOCI创业,BOCI创业板ETF,中银证券创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200929,20201029,L,SZ,中银证券,中国工商银行股份有限公司,0.15,纯境内
159822.SZ,新经济,新经济ETF,银华工银南方东英标普中国新经济行业交易型开放式指数证券投资基金(QDII),SPNCSCHN.OTH,标普中国新经济行业指数(A股上限),20200929,20201023,L,SZ,银华基金,中国工商银行股份有限公司,0.25,QDII
159823.SZ,嘉实H股50ETF(QDII),嘉实H股50ETF(QDII),嘉实恒生中国企业交易型开放式指数证券投资基金(QDII),HSCEI.HI,恒生中国企业指数,20200924,20201023,D,SZ,嘉实基金,招商银行股份有限公司,0.15,QDII
159824.SZ,博时新能源汽车ETF,新能车ETF,博时中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20201210,20210111,L,SZ,博时基金,华泰证券股份有限公司,0.5,纯境内
159825.SZ,富国中证农业主题ETF,农业ETF,富国中证农业主题交易型开放式指数证券投资基金,000949.CSI,中证农业主题指数,20201210,20201229,L,SZ,富国基金,中国农业银行股份有限公司,0.5,纯境内
159827.SZ,农业50,农业50ETF,银华中证农业主题交易型开放式指数证券投资基金,000949.CSI,中证农业主题指数,20201210,20201218,L,SZ,银华基金,中国建设银行股份有限公司,0.5,纯境内
159828.SZ,国泰中证医疗ETF,医疗ETF,国泰中证医疗交易型开放式指数证券投资基金,399989.SZ,中证医疗指数,20201224,20210112,L,SZ,国泰基金,华夏银行股份有限公司,0.5,纯境内
159830.SZ,天弘上海金ETF,上海金ETF,天弘上海金交易型开放式证券投资基金,SHAU.SGE,黄金集中定价(SHAU合约),20210706,20210719,L,SZ,天弘基金,国泰海通证券股份有限公司,0.25,纯境内
159831.SZ,嘉实上海金ETF,上海金ETF嘉实,嘉实上海金交易型开放式证券投资基金,SHAU.SGE,黄金集中定价(SHAU合约),20220323,20220407,L,SZ,嘉实基金,交通银行股份有限公司,0.5,纯境内
159832.SZ,平安上海金ETF,平安上海金ETF,平安上海金交易型开放式证券投资基金,SHAU.SGE,黄金集中定价(SHAU合约),20220302,20220318,D,SZ,平安基金,平安银行股份有限公司,0.5,纯境内
159833.SZ,大成上海金ETF,大成上海金ETF,大成上海金交易型开放式证券投资基金,SHAU.SGE,黄金集中定价(SHAU合约),20220318,20220329,D,SZ,大成基金,上海浦东发展银行股份有限公司,0.5,纯境内
159834.SZ,南方上海金ETF,金ETF,南方上海金交易型开放式证券投资基金,SHAU.SGE,黄金集中定价(SHAU合约),20220303,20220316,L,SZ,南方基金,中国工商银行股份有限公司,0.5,纯境内
159835.SZ,建信中证创新药产业ETF,创新药50ETF,建信中证创新药产业交易型开放式指数证券投资基金,931152.CSI,中证创新药产业指数,20210311,20210329,L,SZ,建信基金,中信证券股份有限公司,0.5,纯境内
159836.SZ,天弘创业板300ETF,创业板300ETF天弘,天弘创业板300交易型开放式指数证券投资基金,399012.SZ,创业板300指数,20210511,20210525,L,SZ,天弘基金,国泰海通证券股份有限公司,0.5,纯境内
159837.SZ,易方达中证生物科技主题ETF,生物科技ETF,易方达中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210114,20210127,L,SZ,易方达基金,中国建设银行股份有限公司,0.15,纯境内
